,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,list_add,list_add_1,list_add_2,list_add_3,list_add_4,street,Neiborhood,pr_add_1,pr_add_2,rent,bath_add,bath_num,garage_num,rooms_num
562,2538184317,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-44m2-venda-RS165000-id-2538184317/,Apartamento com 2 Quartos para Venda/Aluguel 44m²,"Jardim Santa Inês III, São José dos Campos - SP",44,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Elevador
Interfone
Varanda
Área de serviço","R$ 600 /mês
R$ 165.000",R$ 200,São José dos Campos,2021-10-30 14:37,"['Jardim Santa Inês III', ' São José dos Campos - SP']",Jardim Santa Inês III, SP,"Jardim Santa Inês III, São José dos Campos ", SP,"Jardim Santa Inês III, São José dos Campos ",Jardim Santa Inês III," 600 /mês
 165.000",R$ 600 , 600 ,1 ,1 ,1 ,2 
563,2531325475,https://www.vivareal.com.br/imovel/apartamento-2-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-58m2-aluguel-RS1508-id-2531325475/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Matias Peres - Floradas de São José, São José dos Campos - SP",58,2 Quartos,1 Banheiro,1 Vaga,Armário embutido,R$ 1.508 /mês,,São José dos Campos,2021-10-30 14:37,"['Rua Matias Peres - Floradas de São José', ' São José dos Campos - SP']",Rua Matias Peres - Floradas de São José," Floradas de São José, São José dos Campos ",Rua Matias Peres , Floradas de São José,Rua Matias Peres , Floradas de São José, 1.508 /mês,R$ 1.508 , 1.508 ,1 ,1 ,1 ,2 
564,2531100025,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-78m2-venda-RS770000-id-2531100025/,Apartamento com 2 Quartos para Venda/Aluguel 78m²,"Rua das Baleias - Jardim Aquarius, São José dos Campos - SP",78,2 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Piscina
Interfone
Armário na cozinha
Ar-condicionado","R$ 3.750 /mês
R$ 770.000",R$ 610,São José dos Campos,2021-10-30 14:37,"['Rua das Baleias - Jardim Aquarius', ' São José dos Campos - SP']",Rua das Baleias - Jardim Aquarius," Jardim Aquarius, São José dos Campos ",Rua das Baleias , Jardim Aquarius,Rua das Baleias , Jardim Aquarius," 3.750 /mês
 770.000",R$ 3.750 , 3.750 ,2 ,2 ,2 ,2 
565,2537980754,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-industrial-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS1500-id-2537980754/,"Apartamento com 3 Quartos para Aluguel, 80m²","Vila Industrial, São José dos Campos - SP",80,3 Quartos,2 Banheiros,1 Vaga,"Varanda
Aceita animais
Área de serviço
Cozinha grande
Sala grande
...",R$ 1.500 /mês,,São José dos Campos,2021-10-30 14:37,"['Vila Industrial', ' São José dos Campos - SP']",Vila Industrial, SP,"Vila Industrial, São José dos Campos ", SP,"Vila Industrial, São José dos Campos ",Vila Industrial, 1.500 /mês,R$ 1.500 , 1.500 ,2 ,2 ,1 ,3 
566,2535646638,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-84m2-venda-RS660000-id-2535646638/,Apartamento com 2 Quartos para Venda/Aluguel 84m²,"Jardim Aquarius, São José dos Campos - SP",84,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Varanda gourmet
Salão de jogos
Área de serviço","R$ 2.900 /mês
R$ 660.000",R$ 400,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius," 2.900 /mês
 660.000",R$ 2.900 , 2.900 ,2 ,2 ,1 ,2 
567,2537407325,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS1700-id-2537407325/,"Apartamento com 2 Quartos para Aluguel, 80m²","Jardim Augusta, São José dos Campos - SP",80,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.700 /mês,R$ 585,São José dos Campos,2021-10-30 14:37,"['Jardim Augusta', ' São José dos Campos - SP']",Jardim Augusta, SP,"Jardim Augusta, São José dos Campos ", SP,"Jardim Augusta, São José dos Campos ",Jardim Augusta, 1.700 /mês,R$ 1.700 , 1.700 ,2 ,2 ,1 ,2 
568,2538923608,https://www.vivareal.com.br/imovel/apartamento-2-quartos-monte-castelo-bairros-sao-jose-dos-campos-44m2-aluguel-RS1200-id-2538923608/,"Apartamento com 2 Quartos para Aluguel, 44m²","Avenida Presidente Juscelino Kubitschek - Monte Castelo, São José dos Campos - SP",44,2 Quartos,1 Banheiro,-- Vaga,"Mobiliado
Área de serviço
Quadra poliesportiva
Cozinha
Interfone
...",R$ 1.200 /mês,R$ 260,São José dos Campos,2021-10-30 14:37,"['Avenida Presidente Juscelino Kubitschek - Monte Castelo', ' São José dos Campos - SP']",Avenida Presidente Juscelino Kubitschek - Monte Castelo," Monte Castelo, São José dos Campos ",Avenida Presidente Juscelino Kubitschek , Monte Castelo,Avenida Presidente Juscelino Kubitschek , Monte Castelo, 1.200 /mês,R$ 1.200 , 1.200 ,1 ,1 ,-- ,2 
569,2538367390,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-93m2-aluguel-RS2200-id-2538367390/,"Apartamento com 3 Quartos para Aluguel, 93m²","Jardim Aquarius, São José dos Campos - SP",93,3 Quartos,2 Banheiros,2 Vagas,"Cozinha
Salão de jogos
Área de serviço",R$ 2.200 /mês,R$ 697,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.200 /mês,R$ 2.200 , 2.200 ,2 ,2 ,2 ,3 
570,2536198251,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-156m2-aluguel-RS4800-id-2536198251/,"Apartamento com 3 Quartos para Aluguel, 156m²","Jardim Aquarius, São José dos Campos - SP",156,3 Quartos,1 Banheiro,3 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...",R$ 4.800 /mês,R$ 811,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 4.800 /mês,R$ 4.800 , 4.800 ,1 ,1 ,3 ,3 
571,2535236022,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-88m2-aluguel-RS2300-id-2535236022/,"Apartamento com 2 Quartos para Aluguel, 88m²","Rua do Aruana, 0 - Jardim Aquarius, São José dos Campos - SP",88,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Academia
Ar-condicionado
...",R$ 2.300 /mês,R$ 880,São José dos Campos,2021-10-30 14:37,"['Rua do Aruana', ' 0 - Jardim Aquarius', ' São José dos Campos - SP']",Rua do Aruana," Jardim Aquarius, São José dos Campos ","Rua do Aruana, 0 ", Jardim Aquarius,"Rua do Aruana, 0 ", Jardim Aquarius, 2.300 /mês,R$ 2.300 , 2.300 ,2 ,2 ,2 ,2 
572,2533113503,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-49m2-venda-RS175000-id-2533113503/,Apartamento com 2 Quartos para Venda/Aluguel 49m²,"Bosque dos Eucaliptos, São José dos Campos - SP",49,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Área de serviço
Quadra poliesportiva
Cozinha
...","R$ 800 /mês
R$ 175.000",R$ 383,São José dos Campos,2021-10-30 14:37,"['Bosque dos Eucaliptos', ' São José dos Campos - SP']",Bosque dos Eucaliptos, SP,"Bosque dos Eucaliptos, São José dos Campos ", SP,"Bosque dos Eucaliptos, São José dos Campos ",Bosque dos Eucaliptos," 800 /mês
 175.000",R$ 800 , 800 ,1 ,1 ,1 ,2 
573,2539337852,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-78m2-venda-RS320000-id-2539337852/,Apartamento com 3 Quartos para Venda/Aluguel 78m²,"Jardim São Dimas, São José dos Campos - SP",78,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Armário embutido","R$ 1.600 /mês
R$ 320.000",R$ 380,São José dos Campos,2021-10-30 14:37,"['Jardim São Dimas', ' São José dos Campos - SP']",Jardim São Dimas, SP,"Jardim São Dimas, São José dos Campos ", SP,"Jardim São Dimas, São José dos Campos ",Jardim São Dimas," 1.600 /mês
 320.000",R$ 1.600 , 1.600 ,2 ,2 ,2 ,3 
574,2536408948,https://www.vivareal.com.br/imovel/apartamento-3-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2500-id-2536408948/,"Apartamento com 3 Quartos para Aluguel, 85m²","Rua Raimundo Barbosa Nogueira - Palmeiras de São José, São José dos Campos - SP",85,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Condomínio fechado
Playground
Salão de festas
Quadra poliesportiva
...",R$ 2.500 /mês,R$ 380,São José dos Campos,2021-10-30 14:37,"['Rua Raimundo Barbosa Nogueira - Palmeiras de São José', ' São José dos Campos - SP']",Rua Raimundo Barbosa Nogueira - Palmeiras de São José," Palmeiras de São José, São José dos Campos ",Rua Raimundo Barbosa Nogueira , Palmeiras de São José,Rua Raimundo Barbosa Nogueira , Palmeiras de São José, 2.500 /mês,R$ 2.500 , 2.500 ,2 ,2 ,2 ,3 
575,2533305776,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS3500-id-2533305776/,"Apartamento com 3 Quartos para Aluguel, 90m²","Jardim Aquarius, São José dos Campos - SP",90,3 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Condomínio fechado
Varanda gourmet
Piscina
Quadra poliesportiva",R$ 3.500 /mês,R$ 390,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 3.500 /mês,R$ 3.500 , 3.500 ,1 ,1 ,1 ,3 
576,2535666380,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2600-id-2535666380/,"Apartamento com 2 Quartos para Aluguel, 70m²","Jardim Aquarius, São José dos Campos - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Interfone
Armário na cozinha
Área de serviço",R$ 2.600 /mês,R$ 565,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.600 /mês,R$ 2.600 , 2.600 ,2 ,2 ,2 ,2 
577,2535666380,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2600-id-2535666380/,"Apartamento com 2 Quartos para Aluguel, 70m²","Jardim Aquarius, São José dos Campos - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Interfone
Armário na cozinha
Área de serviço",R$ 2.600 /mês,R$ 565,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.600 /mês,R$ 2.600 , 2.600 ,2 ,2 ,2 ,2 
578,2539286578,https://www.vivareal.com.br/imovel/apartamento-3-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS4000-id-2539286578/,"Apartamento com 3 Quartos para Aluguel, 90m²","Condomínio Royal Park, São José dos Campos - SP",90,3 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Condomínio fechado
Cozinha
Elevador
Área de serviço",R$ 4.000 /mês,R$ 470,São José dos Campos,2021-10-30 14:37,"['Condomínio Royal Park', ' São José dos Campos - SP']",Condomínio Royal Park, SP,"Condomínio Royal Park, São José dos Campos ", SP,"Condomínio Royal Park, São José dos Campos ",Condomínio Royal Park, 4.000 /mês,R$ 4.000 , 4.000 ,3 ,3 ,2 ,3 
579,2534680579,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-132m2-aluguel-RS3200-id-2534680579/,"Apartamento com 4 Quartos para Aluguel, 132m²","Jardim das Indústrias, São José dos Campos - SP",132,4 Quartos,2 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 3.200 /mês,R$ 940,São José dos Campos,2021-10-30 14:37,"['Jardim das Indústrias', ' São José dos Campos - SP']",Jardim das Indústrias, SP,"Jardim das Indústrias, São José dos Campos ", SP,"Jardim das Indústrias, São José dos Campos ",Jardim das Indústrias, 3.200 /mês,R$ 3.200 , 3.200 ,2 ,2 ,3 ,4 
580,2537196707,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-80m2-aluguel-RS3000-id-2537196707/,"Apartamento com 2 Quartos para Aluguel, 80m²","Jardim Aquarius, São José dos Campos - SP",80,2 Quartos,2 Banheiros,-- Vaga,"Churrasqueira
Piscina
Quadra poliesportiva",R$ 3.000 /mês,R$ 325,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 3.000 /mês,R$ 3.000 , 3.000 ,2 ,2 ,-- ,2 
581,2533522496,https://www.vivareal.com.br/imovel/apartamento-3-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-125m2-venda-RS850000-id-2533522496/,Apartamento com 3 Quartos para Venda/Aluguel 125m²,"Condomínio Royal Park, São José dos Campos - SP",125,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Espaço gourmet
...","R$ 4.300 /mês
R$ 850.000",R$ 700,São José dos Campos,2021-10-30 14:37,"['Condomínio Royal Park', ' São José dos Campos - SP']",Condomínio Royal Park, SP,"Condomínio Royal Park, São José dos Campos ", SP,"Condomínio Royal Park, São José dos Campos ",Condomínio Royal Park," 4.300 /mês
 850.000",R$ 4.300 , 4.300 ,4 ,4 ,2 ,3 
582,2534553009,https://www.vivareal.com.br/imovel/apartamento-2-quartos-conjunto-residencial-trinta-e-um-de-marco-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS850-id-2534553009/,"Apartamento com 2 Quartos para Aluguel, 48m²","Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Interfone
Quadra poliesportiva
Área de serviço",R$ 850 /mês,R$ 320,São José dos Campos,2021-10-30 14:37,"['Conjunto Residencial Trinta e Um de Março', ' São José dos Campos - SP']",Conjunto Residencial Trinta e Um de Março, SP,"Conjunto Residencial Trinta e Um de Março, São José dos Campos ", SP,"Conjunto Residencial Trinta e Um de Março, São José dos Campos ",Conjunto Residencial Trinta e Um de Março, 850 /mês,R$ 850 , 850 ,1 ,1 ,1 ,2 
583,2536859782,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2600-id-2536859782/,"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Salmão, 101OEO - Parque Residencial Aquarius, São José dos Campos - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Varanda
Cozinha
Aquecimento
Jardim
Espaço gourmet",R$ 2.600 /mês,R$ 565,São José dos Campos,2021-10-30 14:37,"['Avenida Salmão', ' 101OEO - Parque Residencial Aquarius', ' São José dos Campos - SP']",Avenida Salmão," Parque Residencial Aquarius, São José dos Campos ","Avenida Salmão, 101OEO ", Parque Residencial Aquarius,"Avenida Salmão, 101OEO ", Parque Residencial Aquarius, 2.600 /mês,R$ 2.600 , 2.600 ,2 ,2 ,2 ,2 
584,2537941804,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-77m2-aluguel-RS2700-id-2537941804/,"Apartamento com 2 Quartos para Aluguel, 77m²","Jardim Aquarius, São José dos Campos - SP",77,2 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Elevador
Quadra poliesportiva
Varanda",R$ 2.700 /mês,R$ 380,São José dos Campos,2021-10-30 14:37,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.700 /mês,R$ 2.700 , 2.700 ,2 ,2 ,2 ,2 
585,2538555183,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1500-id-2538555183/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Haiti, 101 - Jardim América, São José dos Campos - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Área de serviço
...",R$ 1.500 /mês,R$ 350,São José dos Campos,2021-10-30 14:37,"['Rua Haiti', ' 101 - Jardim América', ' São José dos Campos - SP']",Rua Haiti," Jardim América, São José dos Campos ","Rua Haiti, 101 ", Jardim América,"Rua Haiti, 101 ", Jardim América, 1.500 /mês,R$ 1.500 , 1.500 ,2 ,2 ,2 ,2 
586,2535872000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-100m2-aluguel-RS3000-id-2535872000/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Emílio Marelo, 100 - Jardim das Indústrias, São José dos Campos - SP",100,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.000 /mês,R$ 482,São José dos Campos,2021-10-30 14:37,"['Rua Emílio Marelo', ' 100 - Jardim das Indústrias', ' São José dos Campos - SP']",Rua Emílio Marelo," Jardim das Indústrias, São José dos Campos ","Rua Emílio Marelo, 100 ", Jardim das Indústrias,"Rua Emílio Marelo, 100 ", Jardim das Indústrias, 3.000 /mês,R$ 3.000 , 3.000 ,3 ,3 ,2 ,3 
587,2537912989,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-leopoldo-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1383-id-2537912989/,"Apartamento com 2 Quartos para Aluguel, 48m²","Avenida Resedás, 101 - Jardim São Leopoldo, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Área de serviço
Quadra poliesportiva
...",R$ 1.383 /mês,R$ 280,São José dos Campos,2021-10-30 14:37,"['Avenida Resedás', ' 101 - Jardim São Leopoldo', ' São José dos Campos - SP']",Avenida Resedás," Jardim São Leopoldo, São José dos Campos ","Avenida Resedás, 101 ", Jardim São Leopoldo,"Avenida Resedás, 101 ", Jardim São Leopoldo, 1.383 /mês,R$ 1.383 , 1.383 ,1 ,1 ,1 ,2 
588,2539342981,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-78m2-venda-RS320000-id-2539342981/,Apartamento com 3 Quartos para Venda/Aluguel 78m²,"Jardim São Dimas, São José dos Campos - SP",78,3 Quartos,2 Banheiros,2 Vagas,"Cozinha
Elevador
Interfone
Sistema de alarme
Área de serviço","R$ 1.600 /mês
R$ 320.000",R$ 380,São José dos Campos,2021-10-30 14:37,"['Jardim São Dimas', ' São José dos Campos - SP']",Jardim São Dimas, SP,"Jardim São Dimas, São José dos Campos ", SP,"Jardim São Dimas, São José dos Campos ",Jardim São Dimas," 1.600 /mês
 320.000",R$ 1.600 , 1.600 ,2 ,2 ,2 ,3 
589,2535743480,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-135m2-aluguel-RS3700-id-2535743480/,"Apartamento com 3 Quartos para Aluguel, 135m²","Avenida São João - Jardim Esplanada, São José dos Campos - SP",135,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 3.700 /mês,R$ 750,São José dos Campos,2021-10-30 14:37,"['Avenida São João - Jardim Esplanada', ' São José dos Campos - SP']",Avenida São João - Jardim Esplanada," Jardim Esplanada, São José dos Campos ",Avenida São João , Jardim Esplanada,Avenida São João , Jardim Esplanada, 3.700 /mês,R$ 3.700 , 3.700 ,4 ,4 ,2 ,3 
590,2529264415,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-190m2-aluguel-RS7500-id-2529264415/,"Apartamento com 4 Quartos para Aluguel, 190m²","Jardim das Colinas, São José dos Campos - SP",190,4 Quartos,5 Banheiros,2 Vagas,,R$ 7.500 /mês,R$ 1.100,São José dos Campos,2021-10-30 14:37,"['Jardim das Colinas', ' São José dos Campos - SP']",Jardim das Colinas, SP,"Jardim das Colinas, São José dos Campos ", SP,"Jardim das Colinas, São José dos Campos ",Jardim das Colinas, 7.500 /mês,R$ 7.500 , 7.500 ,5 ,5 ,2 ,4 
591,2531252744,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-71m2-aluguel-RS2500-id-2531252744/,"Apartamento com 2 Quartos para Aluguel, 71m²","Rodovia Presidente Dutra - Parque Residencial Aquarius, São José dos Campos - SP",71,2 Quartos,2 Banheiros,2 Vagas,Varanda,R$ 2.500 /mês,R$ 590,São José dos Campos,2021-10-30 14:37,"['Rodovia Presidente Dutra - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rodovia Presidente Dutra - Parque Residencial Aquarius," Parque Residencial Aquarius, São José dos Campos ",Rodovia Presidente Dutra , Parque Residencial Aquarius,Rodovia Presidente Dutra , Parque Residencial Aquarius, 2.500 /mês,R$ 2.500 , 2.500 ,2 ,2 ,2 ,2 
592,2537738395,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-fatima-bairros-sao-jose-dos-campos-com-garagem-77m2-aluguel-RS1800-id-2537738395/,"Apartamento com 3 Quartos para Aluguel, 77m²","Jardim Fatima, São José dos Campos - SP",77,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Mais de um andar
Armário embutido
Sala de jantar",R$ 1.800 /mês,,São José dos Campos,2021-10-30 14:37,"['Jardim Fatima', ' São José dos Campos - SP']",Jardim Fatima, SP,"Jardim Fatima, São José dos Campos ", SP,"Jardim Fatima, São José dos Campos ",Jardim Fatima, 1.800 /mês,R$ 1.800 , 1.800 ,2 ,2 ,1 ,3 
